3158,1801534
3166,1740301
3174,1846577
3182,1210726
3190,396511
3198,1840540
3206,1783069
3214,1796962
3222,270644
3230,1809534
3238,1740645
3246,2534199
3254,1826727
3262,1210708
3270,1913194
3278,1839269
3286,1028133
3294,1838157
3302,1827726
3310,1795791
3318,1425427
3326,420422
3334,1411325
3342,1739848
3350,1799455
3358,1835363
3366,1907339
3374,1812963
3382,2528741
3390,582247
3398,1744366
3406,1841056
3414,1411355
3422,1800582
3430,1210706
3438,1428121
3446,417771
3454,1070417
3462,416868
3470,1822242
3478,1070407
3486,270645
3494,1180477
3502,1425439
3510,1540000
3518,1425407
3526,1833655
3534,2535189
3542,1028124
3550,1180527
3558,1180493
3566,87775
3574,1070349
3582,1271253
3590,452088
3598,1795719
3606,1832974
3614,2298154
3622,1739855
3630,1210752
3638,2560071
3646,1795720
3654,1850812
3662,1210703
3670,2532638
3678,1811550
3686,1070348
3694,1838024
3702,1846587
3710,316949459
3718,1740652
3726,1425418
3734,396471
3742,1841036
3750,1826828
3758,957236
3766,1848205
3774,1814625
3782,1907340
3790,1801537
3798,270662
3806,1822246
3814,1150532
3822,1739858
3830,1802232
3838,104778
3846,288535
3854,1800901
3862,1828966
3870,417151
3878,1836621
3886,270630
3894,1180460
3902,1913199
3910,1180458
3918,1828967
3926,1837773
3934,1074327
3942,1846593
3950,1073768
3958,1740321
3966,1848226
3974,1792954
3982,2532640
3990,1846595
3998,1792955
4006,417773
4014,2528759
4022,1811540
4030,396475
2739,1792987
2747,1913190
2755,1822225
2763,1820231
2771,1073923
2779,1740292
2787,1739836
2795,911294
2803,396489
2811,961745
2819,1411341
2827,961153
2835,1827488
2843,555127
2851,1180487
2859,396506
2867,1848792
2875,407497
2883,270807
2891,1800579
2899,1838102
2907,417445
2915,1848794
2923,1848193
2931,185762
2939,1846569
2947,241688
2955,1210720
2963,2534193
2971,1245077
2979,2532518
2987,1742101
2995,1822230
3003,2528728
3011,1820061
3019,962550
3027,1029453
3035,1822232
3043,1838104
3051,1482465
3059,68855
3067,1646302
3075,1838021
3083,1411345
3091,1180467
3099,2528731
3107,1810727
3115,1425396
3123,1180532
3131,1800725
3139,1804397
3147,2528733
3155,1411322
3163,1847640
3171,1029445
3179,1832206
3187,1822236
3195,1913193
3203,373436
3211,1837127
3219,1800959
3227,1425420
3235,1790345
3243,1907338
3251,316987975
3259,1180471
3267,1838022
3275,1833649
3283,1810715
3291,1913195
3299,1814798
3307,1828412
3315,1070347
3323,2532519
3331,1789349
3339,1848198
3347,2528738
3355,70951
3363,1070354
3371,1846582
3379,1070410
3387,1788776
3395,1070392
3403,396509
3411,1162038
3419,1740648
3427,1832210
3435,1799456
3443,1800728
3451,1800583
3459,1847642
3467,973225
3475,1820239
3483,1833652
3491,1325667
3499,1795718
3507,1150095
3515,1846585
3523,1153324
3531,416674
3539,396468
3547,1150576
3555,1180543
3563,1802087
3571,1837809
3579,415768
3587,1795714
3595,1802089
3603,1180521
3611,67080
3619,1838023
3627,1070414
3635,2534206
3643,2528747
3651,1029454
3659,1837628
3667,1913127
3675,1836620
3683,1820063
3691,1073787
3699,1828578
3707,1838025
3715,2528748
3723,1804295
3731,396459
3739,572130
3747,1838026
3755,1789351
3763,416655
3771,1814672
3779,1425395
3787,1804400
3795,1838163
3803,1797831
3811,1848800
3819,1833661
3827,420860
3835,2560072
3843,1744371
3851,1210751
3859,2535191
3867,911289
3875,62011
3883,1795882
3891,1846591
3899,417782
3907,1789197
3915,1797290
3923,289335
3931,1837134
3939,1357318
3947,934717
3955,1833664
3963,1836997
3971,1814606
3979,1833665
3987,270646
3995,931227
4003,911296
4011,2605317
4019,1826615
4027,2532524
4035,1827049
946,1818399
954,1739788
962,1210739
944,1846495
952,1833609
960,2532496
968,2534163
976,1898716
984,1527345
992,396490
1000,1848164
1008,2528672
1016,1411351
1024,2535177
1032,1150372
1040,1822190
1048,1848758
1056,1798647
1064,1425389
1072,2532497
1080,1180455
1088,571344
1096,1820056
1104,2532615
1112,1742075
1120,1795787
1128,1856999
1136,316938484
1144,1271252
1152,1822192
1160,1795877
1168,1818401
1176,1812315
1184,1846500
1192,562944
1200,1560527
1208,2605265
1216,1828383
1224,1425437
1232,1028123
1240,1425468
1248,416911
1256,1425411
1264,2563475
1272,1822194
1280,1838145
1288,1907309
1296,270632
1304,416672
1312,288642
1320,417786
1328,1818402
1336,1180461
1344,1739799
1352,1802223
1360,1742083
1368,1740277
1376,416906
1384,1425463
1392,417316
1400,1907311
1408,2528686
1416,1847615
1424,1828016
1432,1848764
1440,166464
1448,1153923
1456,1070379
1464,1848765
1472,1210715
1480,1833619
1488,975369
1496,104779
1504,1846514
1512,1822200
1520,1073783
1528,1425459
1536,1826820
1544,911253
1552,1837802
1560,1796046
1568,1838016
1576,1832988
1584,2528690
1592,1180505
1600,1800953
1608,1411320
1616,2528692
1624,1411347
1632,1180513
1640,1783158
1648,417730
1656,1744356
1664,1832187
1672,1070329
1680,1180440
1688,417846
1696,1790024
1704,1739807
1712,1847621
1720,1913183
1728,1810723
1736,1801524
1744,1153555
1752,1180473
1760,1828302
1768,1582242
1776,2532505
1784,396481
1792,166462
1800,1073769
1808,416693
1816,2534176
1824,2516994
1832,1792984
1840,1792942
1848,1740625
1856,1846520
1864,2532623
1872,1832965
1880,1210712
1888,2535179
1896,417425
1904,1633327
1912,1657498
1920,911263
1928,1242990
1936,1744359
1944,2528701
1952,1180509
1960,2532625
1968,574448
1976,1740627
1984,289327
1992,2528702
2000,1826723
2008,1820058
2016,1907314
2024,1070390
2032,1029450
2040,104781
2048,1070369
2056,1800061
2064,1210694
2072,1810778
2080,1800956
2088,1836993
2096,1812957
2104,1739818
2112,1800957
2120,2535266
2128,1820059
2136,911248
2144,1070400
2152,1828576
2160,1839045
2168,1812959
2176,1210700
2184,271300
2192,1833623
2200,1833624
2208,316938504
2216,1074368
2224,1180475
2232,1822213
2240,964658
2248,1739823
2256,416698
2264,1814807
2272,1795849
970,1833610
978,1907304
986,1846496
994,2532613
1002,1180529
1010,1907306
1018,1411316
1026,1836607
1034,1657497
1042,1180504
1050,1837801
1058,1020678
1066,1898717
1074,1798736
1082,1837663
1090,1827102
1098,1744354
1106,365495
1114,60803
1122,1180501
1130,417841
1138,1848760
1146,1792935
1154,91933
1162,1829138
1170,1812953
1178,1827484
1186,1739792
1194,416682
1202,1846503
1210,316987976
1218,1411321
1226,1739794
1234,1792937
1242,1797826
1250,1740274
1258,1792938
1266,1742079
1274,396470
1282,1848855
1290,2532498
1298,1742081
1306,1838146
1314,1059839
1322,288626
1330,1792161
1338,911249
1346,1847613
1354,1801748
1362,2528683
1370,935944
1378,1560412
1386,1907310
1394,1059842
1402,1837991
1410,2532499
1418,2534172
1426,1848763
1434,1822198
1442,1411403
1450,2532502
1458,1180517
1466,1789779
1474,1801518
1482,1425425
1490,442310
1498,2528688
1506,1180483
1514,1832184
1522,1070372
1530,1857001
1538,447655
1546,396476
1554,1411342
1562,1180490
1570,241687
1578,1070364
1586,1027987
1594,416692
1602,1814671
1610,1848770
1618,1848172
1626,1740621
1634,1795846
1642,1837698
1650,1847619
1658,1425406
1666,1801523
1674,142396
1682,396503
1690,1898719
1698,1828017
1706,1810972
1714,2532504
1722,1797827
1730,270667
1738,1795711
1746,1826821
1754,1798738
1762,1411352
1770,1073778
1778,1739810
1786,1812640
1794,1070330
1802,1790339
1810,1210737
1818,1848774
1826,2532506
1834,1826584
1842,270616
1850,1792813
1858,536034
1866,1810980
1874,2528699
1882,1742089
1890,1833621
1898,1839286
1906,1839052
1914,1818411
1922,1425470
1930,1560526
1938,1826722
1946,1070378
1954,2532508
1962,1150096
1970,1814797
1978,1828427
1986,1070405
1994,1411353
2002,1070351
2010,1739815
2018,1070360
2026,1846527
2034,1111456
2042,1848178
2050,1822210
2058,1180482
2066,1789528
2074,2532627
2082,1792946
2090,1181619
2098,1804395
2106,1807497
2114,1804286
2122,1846529
2130,1560395
2138,1913124
2146,1812574
2154,1809527
2162,1210744
2170,1846533
2178,1740285
2186,1210702
2194,1425438
2202,1180496
2210,1839264
2218,1847630
2226,1812349
2234,396458
2242,1797316
2250,1836611
2258,396491
2266,1180466
2274,2534184
2282,415167
2290,901501
2298,1739824
2280,1848859
2288,1070355
2296,1822214
2304,2534185
2312,1840994
2320,1073865
2328,1180468
2336,1848183
2344,1073775
2352,1828392
2360,1846538
2368,1029451
2376,1740631
2384,1913187
2392,1820060
2400,1828381
2408,361564
2416,1425440
2424,3070795
2432,1070423
2440,1152565
2448,185763
2456,2605316
2464,417780
2472,1836612
2480,1907320
2488,1848782
2496,1425457
2504,1027989
2512,396469
2520,1357020
2528,1180481
2536,1833633
2544,1789871
2552,1833635
2560,1846546
2568,1153327
2576,1848785
2584,2535183
2592,2528717
2600,289194
2608,1820230
2616,1836914
2624,184059
2632,1848187
2640,1073781
2648,2534188
2656,1795851
2664,2528718
2672,1742099
2680,610946
2688,1846552
2696,270665
2704,1818420
2712,1832992
2720,396465
2728,1070424
2736,1210698
2744,1907322
2752,166561
2760,1846558
2768,1073926
2776,1832202
2784,1847636
2792,2528722
2800,1739838
2808,1790104
2816,1029446
2824,1210692
2832,1837641
2840,270623
2848,1739840
2856,2528723
2864,396472
2872,1112544
2880,417787
2888,1848793
2896,936970
2904,1560394
2912,1809485
2920,1846568
2928,2560069
2936,1800581
2944,1791861
2952,2387087
2960,1837710
2968,1070385
2976,1180518
2984,1833642
2992,289328
3000,1840539
3008,2605297
3016,1646303
3024,1799707
3032,1153069
3040,1740298
3048,1798745
3056,1633330
3064,1820062
3072,1832205
3080,1795716
3088,1846575
3096,1210748
3104,288537
3112,1029449
3120,1832972
3128,1740300
3136,1848795
3144,417432
3152,1425429
3160,1848796
3168,1795854
3176,1180540
3184,2535186
3192,1180451
3200,2535273
3208,1180479
3216,1833647
3224,1804398
3232,1846578
3240,911259
3248,936412
3256,1800897
3264,1800727
3272,935850
3280,1180523
3288,1802230
3296,1740646
3304,1425415
3312,1070361
3320,1740307
3328,2528737
3336,1180470
3344,1846580
3352,2532634
3360,1822240
3368,1740647
3376,1839592
3384,60838
3392,1863173
3400,2528742
3408,416522
3416,1828404
3424,1744367
3432,1428790
3440,1073924
3448,1180484
3456,1795859
3464,1818430
3472,911297
3480,1827100
3488,270625
3496,1829139
3504,288660
3512,396474
3520,396483
3528,1839521
3536,963378
3544,1804399
3552,1848797
3560,1836617
3568,1180456
3576,396514
3584,1802088
3592,1827114
2306,1801529
2314,1073784
2322,1801530
2330,1425408
2338,1153701
2346,1739825
2354,1826614
2362,1425477
2370,1832990
2378,2605281
2386,1383784
2394,1070339
2402,1799448
2410,396494
2418,1411467
2426,1070406
2434,1411314
2442,1800722
2450,1810979
2458,1832197
2466,1827403
2474,2605288
2482,1740632
2490,1832971
2498,2532512
2506,1802084
2514,1822219
2522,1848784
2530,416700
2538,417767
2546,1833634
2554,1742096
2562,1740633
2570,2532514
2578,1826760
2586,1833636
2594,1837122
2602,1792951
2610,1800376
2618,1411344
2626,2535268
2634,1790103
2642,1810969
2650,416677
2658,1898722
2666,1800760
2674,1812961
2682,2528719
2690,1796053
2698,1848788
2706,1059838
2714,185761
2722,1798743
2730,1740290
2738,1846556
2746,1153637
2754,1827037
2762,1827119
2770,1740291
2778,1846560
2786,1425394
2794,1907323
2802,1827089
2810,1180469
2818,308152
2826,1840538
2834,1795788
2842,443692
2850,1818421
2858,1848791
2866,1913126
2874,2563471
2882,2535271
2890,1073930
2898,1180537
2906,1907327
2914,1826824
2922,911302
2930,1795715
2938,1792988
2946,1907328
2954,2528726
2962,1740296
2970,396464
2978,1907329
2986,1840992
2994,911300
3002,2605296
3010,2534196
3018,1847638
3026,536312
3034,1822231
3042,1742102
3050,389011
3058,1180502
3066,389023
3074,1907336
3082,1838156
3090,2535184
3098,1836932
3106,1836989
3114,1070371
3122,1740299
3130,2535185
3138,1800896
3146,166459
3154,1818425
3162,1356994
3170,1826827
3178,417783
3186,2528734
3194,289324
3202,1837805
3210,2528735
3218,1826585
3226,1822238
3234,1742105
3242,1812650
3250,1149984
3258,1846579
3266,1180514
3274,1073928
3282,1740303
3290,2528736
3298,1180498
3306,1812659
3314,1848197
3322,911309
3330,1070359
3338,396495
3346,1837739
3354,1020471
3362,1740308
3370,415168
3378,1850809
3386,1838160
3394,1800960
3402,396500
3410,416536
3418,1739850
3426,396501
3434,1425397
3442,1898723
3450,1820233
3458,1180550
3466,1411348
3474,1820237
3482,1425399
3490,1800584
3498,2534204
3506,1425428
3514,1740649
3522,1153763
3530,1153766
3538,1836991
3546,1739853
3554,574424
3562,1210689
3570,1837807
3578,2528744
3586,1180447
3594,1814806
3602,1242992
3610,1783159
3618,2016807
3600,1059840
3608,1811592
3616,1187285
3624,441008
3632,2532521
3640,396478
3648,1804294
3656,1180503
3664,1789350
3672,1073770
3680,1740650
3688,1827101
3696,1829180
3704,1425432
3712,1740314
3720,1797830
3728,1848203
3736,1739857
3744,2528749
3752,532213
3760,2528750
3768,1839469
3776,1832214
3784,911295
3792,1804401
3800,389025
3808,2528697
3816,1561035
3824,1790075
3832,1846589
3840,1848222
3848,1848801
3856,1790346
3864,1425455
3872,1848223
3880,166456
3888,1801539
3896,1838139
3904,1827177
3912,2535276
3920,1838027
3928,1740654
3936,1802091
3944,1740319
3952,2528756
3960,2532523
3968,2554046
3976,1792818
3984,911313
3992,1820065
4000,1792956
4008,2532641
4016,1837998
4024,2021652
4032,1832216
3626,1416621
3634,2528746
3642,1210730
3650,935828
3658,421122
3666,1827096
3674,1838161
3682,1180492
3690,1153508
3698,1812964
3706,1814811
3714,1740315
3722,1846588
3730,1913128
3738,911305
3746,1411399
3754,316954432
3762,1837130
3770,1029447
3778,1740653
3786,2528751
3794,1792817
3802,1802090
3810,2535190
3818,1740316
3826,1814605
3834,1180522
3842,1804403
3850,1411318
3858,1846590
3866,2528753
3874,1744372
3882,2528754
3890,1790076
3898,911304
3906,1074324
3914,1411334
3922,3070666
3930,1425462
3938,166467
3946,1827111
3954,1027980
3962,1847647
3970,60836
3978,1848803
3986,1913201
3994,1822248
4002,1180489
4010,1153323
4018,1833667
4026,2679399985
4034,1827178
